,text,sonuc
1645,"Faturanizi kontrol altinda tutmak sizin elinizde. FaturaTakip ile kesilmis fatura tutariniz, 10. ve 20. gunde harcama tutariniz cebinize gelecek. Ustelik dilediginiz zaman dilediginiz kadar harcamalarinizi sorgulayabileceksiniz. Hemen 2222e FATURATAKIP yazip gonderin.",spam
1646,"FAVORI KAMPANYANIZ, YEPYENI DESENLERIYLE 3'LU KUPA SETLERI BU HAFTA 9.90TL. MAGAZALARDA VE madamecoco.com 'DA! SMS IPTAL:5830 MC.MERSIS0273065777400019",spam
1647,"FB,GS,BJK,TS,BS TUM MACLARI OCAK AYINA KADAR 39TL HEMEN ARAYIN 08505506402 Mesajlarimizi almak istemiyorsaniz tiklayin http://izn.im/1m0xASB",spam
1648,"Fena değildi, ilk filme göre iyi hatta",norm
1649,"Fenerbahce 2.05 3.50 3.95 Galatasaray Bu derbi kacmaz % 15 Para Yatirma Bonusu, En Yuksek Oranlar, 30 Dakikada Para Cekimi, 7/24 Canli Destek www.jojobet2.com",spam
1650,FENERBAHCE-GALATASARAY macina ozel fiyat yararlanmak icin hemen arayin 08505506402 Mesajlarimizi almak istemiyorsaniz tiklayin http://izn.im/ZBSzAZF,spam
1651,"Festiva Outlet Mugla KIGILI Sezon Finali'nde Son Haftalar! Pantolon 49, 3 Gomlek 99, 3 T-shirt 99, Mont 179 TL! Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz. Mersis:0562003566100015",spam
1652,"Festiva Outlet Mugla KIGILI'da Bayram Firsati! Pantolon 69, 3 T-Shirt 99, 3 Gomlek 99, Ceket/Mont 199 TL! Iyi bayramlar dilegiyle. Bilgi: 0800 261 1938. Cikmakicin KGL yazip 2454'e gonderebilirsiniz. Mersis:0562003566100015",spam
1653,Fethiye EVA GARDEN Otelimizde YAZ TATIL FIRSATI 3Gece 4Gün Hersey Dahil 0-12Yas Ucrtsz 375TL +9Taksit Son Odalar 02524240753 evagardenhotel.com smsiptalicin.com,spam
1654,Fethiye size uzak mı,norm
1655,Fethiye'ye,norm
1656,FIAT'tan Paro uyelerine yeni yilin en tarz firsati! 500L modelinde 30.000 TL 15 ay %0 faizli KREDI avantaji! ! Ustelik size ozel 2000TL INDIRIMDEN yararlanmak icin http://urlmi.com/t2b3wt tiklayip kampanya sifrenizle bilgilerinizi birakmaniz yeterli. ,spam
1657,"Fırsat devam ediyor. Bayrama kadar, bütün toplu SMS paketi alımlarınızda %50 SMS hediyesini kaçırmayın! www.iletimerkezi.com veya 02125434210",spam
1658,"Fırsat paketini kaçırmayın! Fairy Platinum bulaşık deterjanı (100 kapsül + 960ml sıvı deterjan) 86 TL yerine kargo dahil 49,99 TL. http://bit.ly/FairyGG",spam
1659,"FIRSAT yazin 2222 'ye ucretsiz gonderin, markalarin INDIRIM ve FIRSATLARINI tum hatlarinizla once ogrenin! Hem de hediye 30 dakika gunluk konusmayi kacirmayin!",spam
1660,"FIRSAT yazin 2222 'ye ucretsiz gonderin, markalarin indirim ve firsatlarini tum hatlarinizla once siz ogrenin! Hediye 30 dakika gunluk konusmayi da kazanin!",spam
1661,"FIRSAT yazin 2222'ye ucretsiz gonderin, gunluk 30 dakika konusma paketi kazanin. Markalarin INDIRIM ve FIRSATLARINI tum hatlarinizla once siz ucretsiz ogrenin!",spam
1662,"FIRSAT yazin ucretsiz 2222'ye gonderin, 30 dakika gunluk konusma paketi kazanin! Markalarin indirim ve kampanyalarini da tum hatlarinizla ucretsiz ogrenin!",spam
1663,"FIRSAT yazip 2222'ye ucretsiz gondererek, 30 Dk gunluk konusma kazanabilir ve markalarin INDIRIM ve KAMPANYALARINI tum hatlarinizla ucretsiz ogrenebilirsiniz",spam
1664,"FIRSAT! Afyon'da ki Otelimizde, Termal Havuzlu Villalarda 5Gece 6Gun Tatil 299TL! 0-14 Yas Konaklama ve Buhar Banyosu UCRETSIZ. www.royaltermal.com 02722736375",spam
1665,FIRSAT:350TL hediye ceki kazanmak ister misiniz? 08505555555'i ara veya generali.com.tr/r/?r=arkadas Iptal:GNRL yaz 3172 gonder MERSIS:0394000603100017 TURATEL,spam
1666,"FIRSAT:Money Dostu, tam senlik oldugunu dusundugumuz FILIZ OZEL LEZZETLER MAKARNA CESITLERI 350G 1,45TL!10-23 Aralik'ta Migrosta. Bilgi icin, 4441044. SMS almak istemiyorsaniz IPTAL yazip 7447'ye gonderin. MERSIS no: 0622052951300016",spam
1667,"FIRSAT:Money Dostu, tam senlik oldugunu dusundugumuz TAT HAZIR YEMEK VE USKUMRU CESITLERINDE %30 INDIRIM ! 7-20 Ocak'ta Migrosta. Bilgi icin, 4441044. SMS almak istemiyorsaniz IPTAL yazip 7447'ye gonderin. MERSIS no: 0622052951300016",spam
1668,"Fiat 500L kazanin! 0850 555 55 55'i arayarak veya http://goo.gl/TQ7L3Y sayfasindan Trafik veya Kasko teklifinizi alin, yeni araba kazanma sansi yakalayin.",spam
1669,"Fiat 500L kazanma sansi icin son 3 gun! 08505555555'i arayin veya http://goo.gl/TQ7L3Y sayfasindan Trafik veya Kasko teklifinizi alin, kazanma sansi yakalayin.",spam
1670,"Fiat 500L kazanma sansi icin son 4 gun! 08505555555'i arayin veya http://goo.gl/TQ7L3Y sayfasindan Trafik veya Kasko teklifinizi alin, kazanma sansi yakalayin.",spam
1671,"Fiat 500L kazanma sansi icin son 7 gun! 08505555555'i arayin veya http://goo.gl/TQ7L3Y sayfasindan Trafik veya Kasko teklifinizi alin, kazanma sansi yakalayin.",spam
1672,Fikir ver en azından,norm
1673,Filmleri banyo ettirmek falan biraz külfetli olacak ama heyecanlı,norm
1674,Filmlerini banyo ettirirken dijital ortamda da almayı unutma,norm
1675,"Firsat, firsati kovaliyor! 3 raf hediye firsati ile televizyon sehpasi sadece 84,90 TL! Ustelik kargo bedava! http://bit.ly/14ZV0C2",spam
1676,"Firsatlar bitmez Avea'yla! Avealilara ozel Rossmann'dan Alterra Naturel ve Sunozon markali urunlerde gecerli olacak %25 indirim! ROSSMANN yazin 5060'a gonderin, sifreniz cebinize gelsin",spam
1677,Firsatlar Meydan'da! Philips PowerPro Elektrikli Supurge 425 TL yerine kargo dahil 212.90 TL. http://bit.ly/1BxRvep,spam
1678,Fitre ve zekatlarınızı yardımınızı bekleyen kardeşlerimize ulaştırıyoruz. Fitre yazıp 5601'e göndererek bu sevince ortak olabilirsiniz. 1 SMS 1 fitre bedelidir (11.5 TL). http://bit.ly/1CnNn8g,spam
1679,Fiyatı alayım arıcam seni abi,norm
1680,Flash Promosyon : 7 Gece 8 Gun Italya Turu Sadece 299 Euro.  www.gezinet.net 444 4394 / 444 GEZI,spam
1681,"FLO, POLARIS, Sport In Street markalarimizin sezon ve kampanyalariyla ilgili bilgi almaya devam etmek istiyorsaniz ZIYLAN yazip 5830'a ÜCRETSIZ  sms gönderiniz.",spam
1682,FLORYA AMERIKAN KULTUR KOLEJI 200 SECKIN OGRENCININ OKUYACAGI ISTANBULUN EN IYI BUTIK OKULU.KALAN 50 OGRENCI KONTENJANI ICIN 5 EYLUL SON 02126571717-05496571717,spam
1683,"FORDIZIN AD SOYAD yaz 7276ya gonder,Ford ve bayilerinin kampanya, uygulama ve %35'e varan indirimler icin sms, e-posta, telefon ile iletisime gecmesine izin ver",spam
1684,"Forum Aydin ve is ortaklarinin size ozel etkinlikleri ve kampanyalarindan haberdar olmak icin  ONAYLA yazip 2322'ye gonderin, yeniliklerden uzak kalmayin!",spam
1685,"Forum Mudo City'de UNLU MUDO INDIRIMI tum giyim, aksesuar ve secili Mudo Concept urunlerinde basladi! Mudo'da yilbasi heyecanini kacirmayin!",spam
1686,Forum TEKİN ACAR 'Clınıque' ile cildinizi kışa hazırlıyoruz.Kabin bakımımıza davetlisiniz .12 Eylül Cumartesi sizi aramızda görmek isteriz:)),spam
1687,"Fotoğraflar geldi drive'ye yüklüyorum, link atarım :)",norm
1688,Fotoları göndersek yine satar bu ara parayı ihtiyacı var :),norm
1689,Fred Perry artik Hopi'de! 500 TL ve uzeri alisverislerinde 100 TL degerinde Paracik kazan.  Kampanya detay: http://goo.gl/KsvjD2 SMS almak istemiyorsaniz RET HOPI yazip 3347'ye gonderin. Mersis No: 0335041279900014,spam
1690,"Free ile %10 Indirim Keyfi! 75TL ve uzeri her giyim ve restoran harcamaniza %10, toplam 50TL indirim kazanmak icin KEYIF yazip, 4566'ya gonderin. kartfree.com",spam
1691,"Free ile 100TL ve ustu ilk alisverisinizden sonra her 100TL ve ustu alisverisinizde 10TL, toplam 50TL chip-para icin FREEKAZAN yaz, 4566ya gonder. Ucret 1,9TL.",spam
1692,"Free'den 50TL chip-para! 9Ocak-9Subat arasi 100TL ustu ilk islem sonrasi her 100TL ve ustu islemde 5TL,toplamda 50TL chip-para icin SANS yazip 4566ya gonderin.",spam
1693,Free'den ilk alisverisinize 50TL chip-para hediye! 30 Kasim'a kadar yapacaginiz ilk alisverise 50TL chip-para kazanin. Size ozel bu firsati kacirmayin!,spam
1694,Free'den Size Ozel 30 TL chip-para hediye! 31 Mart'a  kadar Free ile dilediginiz yerde yapacaginiz herhangi bir tutardaki ilk alisverisinizde anında 30 TL chip-para kazanacaksiniz!,spam
1695,Free'den Size Ozel 30TL chip-para hediye! 28 Subat'a kadar Free ile yapacaginiz ilk alisverisinizde aninda 30TL chip-para kazanacaksiniz!,spam
1696,FULL HD+PLUS KUTU+180 KANAL+16 SINEMA+BELGESEL+COCUK+1AY LIGTV+3AY YETISKIN AYDA 19 TL HEMEN ARAYIN 08505506402 istemiyorsaniz tiklayin http://izn.im/69yGp80,spam
1697,Full lenen Internet Kampanyasiyla internet paketinizin harcadiginiz yarisi ucretsiz geri gelsin ister misiniz?  Kampanyaya ucretsiz katilarak paketinizin yarisi kadar ek internet hakkiyla doya doya internet kullanmaya devam etmek icin FULLE yazip 2222 ye gonderin.,spam
1698,Fusion da %70e varan indirimler baslamistir.Size ozel firsatlarimizdan yararlanmak istiyorsaniz FSN izin istemiyorsaniz FSN ret yazip 7889 a gonderebilirsiniz.,spam
1699,"Fusion da NET %50 indirimler baslamistir. (Basic, aksesuar %30). Keyifli alisverisler. (Sms almaya devam etmek icin FSN izin yazip 7889 a ucretsiz gonderiniz).",spam
1700,Futbolda aldim mehmet abide tavlada ikinci oldu ama onada verdiler aynısını,norm
1701,"Galatasaray,fenerbahce maclarini canli izle.En yuksek oranlar,Cilgin bonuslar.Bahsini yap 10 TL bizden.Kaybettigin kuponun%5i iade.Daha fazlasi www.pumabet.com",spam
1702,"Galatasaray'da Prandelli sonrasi gelismeler, Fenerbahce'de Eskisehir hazirliklari, Besiktas ve Trabsonspor'da tur sevinci. Ozel haberler ve goller icin takimina ozel GollerCepte uygulamasini UCRETSIZ indir: http://trcll.im/BJK http://trcll.im/FB http://tr",spam
1703,Galaxy S6 ilk once sizde olsun! Incelemek ve on siparis vermek icin hemen tiklayin. http://bit.ly/19poc7r,spam
1704,Galiba senin fark yaratman gerekecek,norm
1705,Galiba toplamda 10,norm
1706,Gap Kadin sezon urunlerinde %30 INDIRIM! 200TL ve uzeri alisverislerde gecerli. Son gun 28 Haziran Pazar. Sms ret icin GAP yazin 3525'e gonderin.,spam
1707,"Gap, Babalar Gunu'nu Kutluyor! Her 200TL alisverise 50TL,her 300TL'ye ise 100TL HEDIYE CEKI. Son gun 22 Haziran. Sms ret icin GAP yazin 3525'e gonderin.",spam
1708,"Gap'te her 200TL'ye 50TL, her 300TL'ye 100TL Babalar Gunu ceki devam ediyor. Son gun 22 Haziran Pazartesi. Sms ret icin GAP yazin 3525'e gonderin.",spam
1709,Gap'te Kadin-Erkek tum sezon Gap Logolu urunlerde 2.ye %40 INDIRIM. Son gun 7 Eylul Pazartesi. Sms ret icin GAP yazin 3525'e gonderin.Mersis No:0389066602000011,spam
1710,"Gap'te Yaz indirimi basladi! Sadece ilk 2 gun, tum urunlerde ekstra %20 indirim. Sms ret icin GAP yazin 3525'e gonderin.",spam
1711,GARANTI POSLARINDA HER 100TL' LIK ISLEME EN AZ 10TL BONUS! YILBASI KAMPANYASINA HENUZ KATILMADIYSANIZ 3340'A BOSYOK YAZIN KAZANMAYA BASLAYIN!BILGI BONUS.COM.TR,spam
1712,GARANTI'de 100 TL BONUS firsati! 31 Temmuza kadar Bonus kartinizla en az 300 TL katki payi odeyerek Bireysel Emeklilik yaptirin hem %25 Devlet katkisini alin hem  ilk odemenizin %15i kadar Bonus kazanin. Detaylar http://bit.ly/1tenIsS ,spam
1713,GARANTI'DEKI MEVCUT DESTEK KREDISI LIMITINIZ 19.500 TL'YE CIKARILMISTIR. YENI LIMITINIZI ONAYLATIP KULLANMAK ICIN SON GUN 23/03/2015! 4440335,spam
1714,"GARANTI'den ayin firsati! Calistiginiz kuruma ozel, cok avantajli destek kredileri icin son gun 31 Aralik. Firsat kodu: 20020 TRLK. Kampanyalarimizla ilgili bilgi almak icin 02522117044 .Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.",spam
1715,"GARANTI'den Bayram Kredisi firsati! Ihtiyaclarinizi ertelemeyin, cok avantajli destek kredileri icin en yakin subemize gelin! Kampanyalarimizla ilgili bilgi almak icin 02522117045 Iletisim tercihlerinizi degistirmek icin Paramatikler ve 0850 222 0 333",spam
1716,"GARANTI'den Kis Kredisi firsati! Ihtiyaclarinizi ertelemeyin, cok avantajli destek kredileri icin en yakin subemize gelin! Kampanyalarimizla ilgili bilgi almak icin 02522117046 Ucretsiz SMS almak istemiyorsaniz 'SMSIPTAL' yazip 3342'ye gonderebilirsiniz.",spam
1717,"GARANTI'den Kis Kredisi firsati! Ihtiyaclarinizi ertelemeyin, cok avantajli destek kredileri icin en yakin subemize gelin! Kampanyalarimizla ilgili bilgi almak icin 4440335.  Ucretsiz SMS almak istemiyorsaniz 'SMSIPTAL' yazip 3342'ye gonderebilirsiniz.",spam
1718,"GARANTILI BOCEK,FARE,PIRE ILACLAMASINDA KAMPANYA.iSTANBUL'DA HER SEMTTE SUBEMIZ BULUNMAKTADIR.0212 232 81 69 /0212 509 35 21www.bocekilaclamasi.biz.",spam
1719,GARANTI'yle calismanizin  6. yilina ozel bir teklifimiz var! Sadece iki hafta gecerli indirimli destek kredisi teklifimiz icin firsat kodunuz:20650 Blg:4440335,spam
1720,Garanti bankası benim adıma ,norm
1721,"Garanti Cep Subesi ile kombiniz cebinizde! 24 Ocak tarihine kadar Cep Subesi'ne giris yapin, akilli kombi kiti COSA'yi 299 TL'ye satin alin. Detayli bilgi icin http://goo.gl/iKJFjt Kampanyalarimizla ilgili Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.",spam
1722,"Garanti Internet Subesi'nden Bonus'unuzla 30TL ve uzeri Turkcell Azalinca Yukle talimati verin, 250 SMS ve 250MB internet kazanin. Son gun 30/04 bonus.com.tr/tl",spam
1723,Garanti ile calisin kredi dunyasinin ayricaliklarini kacirmayin! Size ozel kampanyalarimizla ilgili bilgi almak icin 02522117046 Ucretsiz SMS almak istemiyorsaniz 'SMSIPTAL' yazip 3342'ye gonderebilirsiniz.Mersis:0879001756600379,spam
1724,Garanti ile calisin kredi dunyasinin ayricaliklarini kacirmayin! Size ozel kampanyalarimizla ilgili bilgi almak icin 4440335. Ucretsiz SMS almak istemiyorsaniz 'SMSIPTAL' yazip 3342'ye gonderebilirsiniz.Mersis:0879001756600379,spam
1725,Garanti ile calismaya devam edin kredi dunyasinin ayricaliklarini kacirmayin! Size ozel kampanyalarimizla ilgili bilgi almak icin 02522117045 Ucretsiz SMS almak istemiyorsaniz 'IZINSIZ' yazip 3342'ye gonderebilirsiniz.Mersis:0879001756600379,spam
1726,Garanti ile calismaya devam edin kredi dunyasinin ayricaliklarini kacirmayin! Size ozel kampanyalarimizla ilgili bilgi almak icin 02522117046 Ucretsiz SMS almak istemiyorsaniz 'SMSIPTAL' yazip 3342'ye gonderebilirsiniz.Mersis:0879001756600379,spam
1727,Garanti ile calismaya devam edin kredi dunyasinin ayricaliklarini kacirmayin! Size ozel kampanyalarimizla ilgili bilgi almak icin 4440335. Ucretsiz SMS almak istemiyorsaniz 'SMSIPTAL' yazip 3342'ye gonderebilirsiniz. Mersis:0879001756600379,spam
1728,"Garanti Mortgage'den kamu calisanlarina,16 Mart-30 Nisan arasinda kredi tahsis ucretsiz mortgage firsati. Bilgi icin 4443846  www.garantimortgage.com",spam
1729,Garanti'de her zaman ayricaliklisiniz! Maas hesabiniz ile Internet Subesi'nden yapacaginiz Havale ve EFT islemleriniz saat 16:00'a kadar ucretsiz.Giris icin http://bit.ly/1xR9lJT,spam
1730,Gayet iyi,norm
1731,Gazi Muhtarpasa & Forum Avm adidas magazalarinda %35 indirim basladi. Stoklarla sinirlidir. Kacirmayiniz. sms istemiyorsaniz. http://5m5.co/wGR6of,spam
1732,Gebelikte yürüyen kadınlar çok daha rahat ve kolay doğum yapıyor,norm
1733,Gececekmisiniz,norm
1734,Geceleri 1GB internet sadece 5TL! Turkcell kalitesiyle 1 ay boyunca 00:00-06:00 saatleri arasi internetin keyfini cikarmak icin hemen GECE 1GB yazip 2222 ye gonderin.,spam
1735,Gecen sene telefonunla neler yaptigini gormek ister misin? Sana ozel hazirladigimiz videoyu ve cok daha fazlasini gormek icin tikla: gecensenem.com,spam
1736,Gectik seni bekliyoruz,norm
1737,Geç gördüm kusura bakma  İnş. Hep Beraber ;),norm
1738,Geçen annene de söyledim ne kadar anladı bilmiyorum ama,norm
1739,Geçen fethiyede de haksızlık oldu ama sorular tam anlamıyla ölçecek nitelikteydi,norm
1740,geçen geldiğimde yalçınlarda kaldım uzun süre mahçup oldum vs dedi bu sefer kimsede kalmıcam sizin ordaki misafirhaneyi düşünüyorum dedi,norm
1741,Geçmiş olsun :(,norm
1742,Geçmiş olsun ablam,norm
1743,Geçmiş olsun Hayrettin'de yoldaymış gidiyormuş şimdi Hatay'a :(,norm
1744,Geçmiş olsun memo Onun da çok selamı var ;),norm
1745,Geçmiş olsun önemli bisey var mı?,norm
1746,Geçmiş olsun zeyno,norm
1747,Geçti geçti iyiydi,norm
1748,Geçtim,norm
1749,Geçtiniz mi annemlere Yılmaz  daha gelmedi,norm
1750,Gel sende oturalim burda veya başka bi yerde bi arkadaşım var sadece ,norm
1751,Gelcen az bi işi bekle,norm
1752,gelcenmi nerdesin,norm
1753,Geldi,norm
1754,Geldi abi evet sağol,norm
1755,Geldik biz biizm orda çalışıyoruz;),norm
1756,Geldik hocam araç dışardaymş çantaları araca bırakabilirsiniz diyecektim ,norm
1757,geldik sayilir,norm
1758,Geldim ben:) Şimdi eve geçiyoruz,norm
1759,Geldim şimdi bu kadar geç kaldım  :),norm
1760,Geldim Yunus mehmeteyiz,norm
1761,"Gelecek hayallerinizi ertelemeyin. %25 Devlet Katkisi, Yasam Kulupleri uyeligi ve World Puan firsatlariyla dolu Bireysel Emeklilik Gunleri 29 Nisan-12 Mayis tarihleri arasinda MUGLA Subesinde.",spam
1762,Gelecek misin?,norm
1763,Geliom,norm
1764,Gelioz zeyneple:),norm
1765,gelirim hocam en geç 12 ye orda olurumm,norm
1766,gelirken bitane çikokatalı bişi getirsene,norm
1767,Geliyorsunuz oley Kuzum biz mabolladayız biz gelirsiniz arkadan :),norm
1768,"Geliyorum Ahmet, rahatsızlandım biraz. Eğer acil bir şeyse burdan yapayım",norm
1769,gelsene aşağı,norm
1770,"Gemi-Nehir Turlarinda,cifte kazancli Erken Rezervasyon!Prontotour'la seyahat etmis misafirlerimize %10'a varan ekstra indirim.Simdi al,taksit taksit ode4449192",spam
1771,Gencbankkartlilar yeni yilda da cok trend! Gencbankkartlilara ozel %10 indirim firsati Trendyol.com'da! Ayrintili bilgi icin: http://bit.ly/1PyYaPD SMS almak istemiyorsaniz SMS IPTAL yazip 4757'ye gonderebilirsiniz. Mersis: 6292228721472970,spam
1772,"gencTarifeli bu ay Turkcellici indirimli kac dk hakkin kaldigini *159# tusla,ogren. Aylik 600 dk limitin dolduysa indirimli konusmak icin sonraki ayi bekle",spam
1773,"gencTarifeli! HER YONE 31 gunluk 10 dksi 75 Kr indirimin sona erdi. 20 TL yukle, 31 gun HER YONE indirim kazan",spam
1774,GENEL INGILIZCE KURU ALANA UCRETSIZ ERASMUS HAZIRLIK YADA 2. YABANCI DIL FIRSATI. 250 SAAT YDS KURSU:1000TL. BILGI:5531226970. SMS ALMAMAK ICIN IPTAL 5531226970,spam
1775,Genel merkezden cep telefonumdan aradılar,norm
1776,"Generali Sigorta UCRETSIZ Kolay Kasko veriyor, bu 1 Nisan sakasi degildir! Hemen 0850 555 55 55'i arayin ya da http://goo.gl/AeB1vu tiklayin! Kaskonuzu alin!",spam
1777,"Generali'den hediye firsati! Trafik veya Kasko Sigortanizi simdi yaptirin, 20 TL akaryakit ceki sizin olsun! Hemen 08505555555'i arayin, bu firsati kacirmayin.",spam
1778,"Generali'den sadece bu hafta yeni Trafik Sigortasi yaptiran 30 yas ve uzeri herkese Ekstra Asistans Hizmeti hediye! Hemen arayin ""30+"" kodu kullanin 08505555555",spam
1779,GERCEK KALITENIN DAIMI ADRESI MADAME COCO'DA DEV KAMPANYA! TUM URUNLERDE EN AZ %70 INDIRIM 17 OCAK'A KADAR!CIKIS:3172YE MC MERSIS0273064836200012 madamecoco.com,spam
1780,Gerçekten çok ilginç neye takıldılar anlamadım,norm
1781,Gerek kalmadi kardesim. Araba bende bugun.,norm
1782,Geziyorum dışarda surekli daha iyi geliyor evde oturmaktan,norm
1783,Gezmeye mi geldi yoksa oraya mı yerleşti :),norm
1784,Gida-Akaryakit-Telekomunikasyon ve Kuyum'da Garanti Ticari Kartinizla harcamalarinizi taksitlendirebileceginizi biliyor muydunuz? www.garantiticarikartlar.com,spam
1785,Gidene kadar otobüsten inme,norm
1786,Girdim şimdi saolasın napıon hala sistem odası inşaatımı var?,norm
1787,Girilmiyor die sorduklarina gore acilmasini istiyorlar heralde actim ben istersen kapatayim,norm
1788,Gitmedim dun gelmis,norm
1789,Gitti gidiyor çok güvenilir değil saçma sapan bir şey gelebilir. Mağazadan alınca garantili oluyor siteden alınca muhatap ta bulamayabilirsin,norm
1790,Gitti mi ankaraya,norm
1791,Gittim almaya da kapalılardı daha ,norm
1792,"Giyim, market, egitim, kirtasiyede her 150TL uzeri alisverisinize 150, toplamda ekstra 1500 mil! MIL yazin 3340'a gonderin. Son gun 27 Eylul! milesandsmiles.net ",spam
1793,Gizli gizli yazmışımdır kesin bayılırım küçük sürprizlere,norm
1794,"GOLD'da bu hafta sonu Acer i3 Notebook 1099 TL,Axen 42inc 3D LedTv 999 TL,iPhone 4S 8GB telefon 999 TL.Ustelik Bonus Karta ozel 50 TL'ye varan GoldBonus Hediye",spam
1795,"GOLD'da bu hafta sonu Acer i5 notebook 1.099TL, Samsung Galaxy S3 mini 505TL, Samsung 32h5070 82 ekran TV 849TL. 500TL'ye 50TL, 1000TL'ye 100TL Bonus firsati.",spam
1796,"GOLD'da Hafta sonu Asus SX260B Notebook 689TL, Samsung S3 Mini 539TL, Samsung 32H4000 LED TV 699TL.Bonus karta 50 TL bonus firsati.magazalar ve www.gold.com.tr",spam
1797,"Gold'da KAMPANYA, LENOVO notebook599TL,ACER i3Notebook 999TL,ACER i5 Notebook 1299TL,CASPER i7Notebook 1599TL,ASUS i5Notebook 1699TL. 8'li Aksesuar paketi 99TL.",spam
1798,"Gold'da KAMPANYA; LENOVO notebook599TL,ACER i3Notebook 999TL,ACER i5 Notebook 1299TL,CASPER i7Notebook 1599TL,ASUS i5Notebook 1699TL. 8'li Aksesuar paketi 99TL.",spam
